age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
41,technician,0,professional.course,0,0,0,cellular,apr,thu,774,2,999,1,0,-1.8,93.075,-47.1,1.365,5099.1,1
28,student,0,high.school,0,1,0,cellular,apr,thu,121,1,999,1,0,-1.8,93.075,-47.1,1.365,5099.1,0
49,management,1,university.degree,0,1,0,cellular,apr,thu,240,1,999,1,0,-1.8,93.075,-47.1,1.365,5099.1,1
29,management,0,high.school,0,1,0,cellular,apr,thu,329,2,999,1,0,-1.8,93.075,-47.1,1.365,5099.1,0
59,admin.,1,high.school,0,1,0,cellular,apr,thu,147,3,999,1,0,-1.8,93.075,-47.1,1.365,5099.1,0
33,admin.,1,high.school,0,0,0,cellular,apr,thu,113,2,999,1,0,-1.8,93.075,-47.1,1.365,5099.1,0
40,services,1,basic.9y,0,1,0,cellular,apr,thu,264,2,999,1,0,-1.8,93.075,-47.1,1.365,5099.1,0
28,admin.,1,university.degree,0,0,0,cellular,apr,thu,115,2,999,1,0,-1.8,93.075,-47.1,1.365,5099.1,0
25,student,0,university.degree,0,1,0,cellular,apr,thu,92,1,999,1,0,-1.8,93.075,-47.1,1.365,5099.1,0
34,technician,1,university.degree,0,1,0,cellular,apr,thu,193,2,8,1,1,-1.8,93.075,-47.1,1.365,5099.1,0
60,unemployed,1,high.school,0,1,0,cellular,apr,thu,1260,2,2,1,1,-1.8,93.075,-47.1,1.365,5099.1,1
64,admin.,1,university.degree,0,0,1,telephone,apr,thu,766,3,2,1,1,-1.8,93.075,-47.1,1.365,5099.1,1
30,admin.,0,university.degree,0,1,0,cellular,apr,thu,502,1,0,1,1,-1.8,93.075,-47.1,1.365,5099.1,1
57,retired,1,university.degree,0,1,0,cellular,apr,thu,374,1,2,1,1,-1.8,93.075,-47.1,1.365,5099.1,0
35,blue-collar,0,basic.9y,0,1,0,cellular,may,mon,265,2,3,1,1,-1.8,92.893,-46.2,1.354,5099.1,1
46,technician,1,high.school,0,0,0,cellular,may,mon,60,5,3,1,1,-1.8,92.893,-46.2,1.354,5099.1,0
30,admin.,0,university.degree,0,1,0,cellular,may,mon,160,4,999,1,0,-1.8,92.893,-46.2,1.354,5099.1,0
35,admin.,0,high.school,0,1,1,cellular,may,mon,130,1,999,1,0,-1.8,92.893,-46.2,1.354,5099.1,0
35,services,1,basic.6y,0,0,0,cellular,may,mon,392,2,3,2,1,-1.8,92.893,-46.2,1.354,5099.1,1
60,blue-collar,1,basic.9y,0,1,0,cellular,may,mon,193,1,999,1,0,-1.8,92.893,-46.2,1.354,5099.1,1
36,management,1,university.degree,0,1,0,cellular,may,mon,267,1,999,1,0,-1.8,92.893,-46.2,1.354,5099.1,1
31,admin.,0,university.degree,0,0,0,cellular,may,mon,200,1,999,1,0,-1.8,92.893,-46.2,1.354,5099.1,0
81,retired,1,basic.9y,0,0,0,cellular,may,mon,170,2,999,1,0,-1.8,92.893,-46.2,1.354,5099.1,0
30,unemployed,1,high.school,0,0,0,cellular,may,mon,417,1,3,1,1,-1.8,92.893,-46.2,1.354,5099.1,1
39,admin.,1,high.school,0,1,0,cellular,may,mon,301,3,3,1,1,-1.8,92.893,-46.2,1.354,5099.1,1
35,services,1,basic.6y,0,1,0,cellular,may,mon,136,1,999,1,0,-1.8,92.893,-46.2,1.354,5099.1,0
65,management,1,university.degree,0,0,0,telephone,may,mon,1076,3,6,1,1,-1.8,92.893,-46.2,1.354,5099.1,1
50,blue-collar,1,basic.6y,0,1,0,cellular,may,mon,293,3,3,1,1,-1.8,92.893,-46.2,1.354,5099.1,1
35,services,1,basic.6y,0,0,0,cellular,may,mon,592,1,3,1,1,-1.8,92.893,-46.2,1.354,5099.1,1
43,entrepreneur,1,basic.6y,0,1,0,cellular,may,mon,195,3,999,1,0,-1.8,92.893,-46.2,1.354,5099.1,0
30,services,0,high.school,0,1,1,cellular,may,mon,95,2,999,1,0,-1.8,92.893,-46.2,1.354,5099.1,0
27,student,0,high.school,0,0,0,cellular,may,mon,64,2,999,1,0,-1.8,92.893,-46.2,1.354,5099.1,0
66,management,1,university.degree,0,0,0,cellular,may,mon,98,4,3,1,1,-1.8,92.893,-46.2,1.354,5099.1,0
25,technician,1,university.degree,0,0,0,cellular,may,mon,106,1,999,2,0,-1.8,92.893,-46.2,1.354,5099.1,0
36,technician,1,university.degree,0,0,1,cellular,may,mon,287,2,999,1,0,-1.8,92.893,-46.2,1.354,5099.1,1
30,unemployed,1,high.school,0,1,0,cellular,may,mon,214,3,3,1,1,-1.8,92.893,-46.2,1.354,5099.1,1
33,services,1,high.school,0,0,1,cellular,may,mon,347,2,999,1,0,-1.8,92.893,-46.2,1.354,5099.1,0
53,management,1,high.school,0,1,0,cellular,may,mon,383,2,999,1,0,-1.8,92.893,-46.2,1.354,5099.1,0
57,technician,1,university.degree,0,1,0,cellular,may,mon,334,2,999,1,0,-1.8,92.893,-46.2,1.354,5099.1,0
35,admin.,1,professional.course,0,1,0,cellular,may,mon,76,2,3,1,1,-1.8,92.893,-46.2,1.354,5099.1,0
41,admin.,0,high.school,0,1,0,cellular,may,mon,306,3,999,1,0,-1.8,92.893,-46.2,1.354,5099.1,0
35,services,1,high.school,0,0,0,cellular,may,mon,130,3,999,1,0,-1.8,92.893,-46.2,1.354,5099.1,0
39,technician,1,professional.course,0,1,0,cellular,may,mon,1046,3,11,1,1,-1.8,92.893,-46.2,1.354,5099.1,1
27,technician,0,university.degree,0,1,0,cellular,may,mon,90,4,999,1,0,-1.8,92.893,-46.2,1.354,5099.1,0
42,admin.,1,professional.course,0,1,0,cellular,may,mon,458,3,9,2,0,-1.8,92.893,-46.2,1.354,5099.1,1
39,blue-collar,1,basic.9y,0,0,1,cellular,may,mon,124,3,999,2,0,-1.8,92.893,-46.2,1.354,5099.1,0
39,blue-collar,0,basic.9y,0,1,1,cellular,may,mon,78,3,3,1,1,-1.8,92.893,-46.2,1.354,5099.1,0
56,housemaid,1,high.school,0,1,1,telephone,may,mon,290,3,999,1,0,-1.8,92.893,-46.2,1.354,5099.1,0
30,technician,0,professional.course,0,0,0,cellular,may,mon,79,4,999,1,0,-1.8,92.893,-46.2,1.354,5099.1,0
28,technician,0,high.school,0,1,0,cellular,may,mon,134,3,999,1,0,-1.8,92.893,-46.2,1.354,5099.1,0
32,self-employed,1,basic.6y,0,1,0,cellular,may,mon,1121,3,3,1,1,-1.8,92.893,-46.2,1.354,5099.1,0
26,student,0,high.school,0,0,0,cellular,may,mon,716,3,999,1,0,-1.8,92.893,-46.2,1.354,5099.1,1
59,retired,1,basic.4y,0,0,0,cellular,may,mon,13,6,999,1,0,-1.8,92.893,-46.2,1.354,5099.1,0
44,technician,1,high.school,0,0,0,cellular,may,mon,174,5,999,1,0,-1.8,92.893,-46.2,1.354,5099.1,0
50,blue-collar,1,basic.6y,0,1,0,telephone,may,mon,483,4,3,2,1,-1.8,92.893,-46.2,1.354,5099.1,1
42,services,1,high.school,0,1,0,cellular,may,mon,520,2,3,1,1,-1.8,92.893,-46.2,1.354,5099.1,0
43,admin.,1,high.school,0,1,0,cellular,may,mon,76,4,3,1,1,-1.8,92.893,-46.2,1.354,5099.1,0
57,entrepreneur,1,basic.9y,0,1,0,cellular,may,mon,429,4,999,1,0,-1.8,92.893,-46.2,1.354,5099.1,1
48,unemployed,1,professional.course,0,1,1,cellular,may,mon,10,4,999,1,0,-1.8,92.893,-46.2,1.354,5099.1,0
44,self-employed,0,professional.course,0,1,0,cellular,may,mon,775,5,999,1,0,-1.8,92.893,-46.2,1.354,5099.1,1
37,technician,0,professional.course,0,1,0,cellular,may,mon,78,4,999,1,0,-1.8,92.893,-46.2,1.354,5099.1,0
51,unemployed,1,high.school,0,0,0,cellular,may,mon,14,5,3,1,1,-1.8,92.893,-46.2,1.354,5099.1,0
44,self-employed,0,professional.course,0,0,0,cellular,may,mon,230,6,12,1,1,-1.8,92.893,-46.2,1.354,5099.1,0
44,self-employed,1,high.school,0,0,1,cellular,may,mon,15,4,999,2,0,-1.8,92.893,-46.2,1.354,5099.1,0
50,self-employed,1,basic.9y,0,1,1,cellular,may,mon,673,6,3,1,1,-1.8,92.893,-46.2,1.354,5099.1,1
60,admin.,1,university.degree,0,1,0,cellular,may,mon,226,2,11,1,1,-1.8,92.893,-46.2,1.354,5099.1,1
32,blue-collar,0,basic.4y,0,1,0,cellular,may,tue,813,2,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
34,admin.,1,university.degree,0,1,0,cellular,may,tue,88,3,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
48,services,1,basic.4y,0,0,0,cellular,may,tue,17,5,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
57,retired,1,basic.6y,0,0,0,cellular,may,tue,148,4,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
41,blue-collar,1,basic.9y,0,1,0,cellular,may,tue,155,4,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
37,admin.,1,basic.9y,0,1,0,cellular,may,tue,272,2,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
29,admin.,0,university.degree,0,0,0,cellular,may,tue,245,6,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
43,blue-collar,1,basic.4y,0,0,0,cellular,may,tue,184,1,999,2,0,-1.8,92.893,-46.2,1.344,5099.1,0
42,blue-collar,1,basic.9y,0,0,0,cellular,may,tue,632,5,10,1,1,-1.8,92.893,-46.2,1.344,5099.1,0
42,blue-collar,1,basic.9y,0,0,0,cellular,may,tue,334,1,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
32,blue-collar,1,basic.9y,0,1,0,cellular,may,tue,72,1,999,2,0,-1.8,92.893,-46.2,1.344,5099.1,0
41,admin.,1,high.school,0,1,0,cellular,may,tue,181,1,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
41,blue-collar,1,basic.9y,0,1,0,cellular,may,tue,243,1,999,2,0,-1.8,92.893,-46.2,1.344,5099.1,0
49,admin.,1,high.school,0,0,0,cellular,may,tue,57,1,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
41,blue-collar,1,basic.4y,0,1,0,cellular,may,tue,234,1,999,2,0,-1.8,92.893,-46.2,1.344,5099.1,0
38,entrepreneur,1,professional.course,0,0,1,cellular,may,tue,266,1,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
49,admin.,1,high.school,0,1,0,cellular,may,tue,668,1,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,1
49,blue-collar,1,professional.course,0,1,1,cellular,may,tue,121,1,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
49,blue-collar,1,professional.course,0,1,1,cellular,may,tue,145,1,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
35,technician,0,professional.course,0,0,0,cellular,may,tue,301,1,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
38,technician,1,university.degree,0,1,0,cellular,may,tue,55,1,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
43,blue-collar,1,basic.6y,0,1,0,cellular,may,tue,286,1,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
47,management,1,university.degree,0,0,0,cellular,may,tue,242,1,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
35,blue-collar,0,high.school,0,1,0,cellular,may,tue,173,1,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
34,blue-collar,1,high.school,0,1,0,cellular,may,tue,863,1,3,2,1,-1.8,92.893,-46.2,1.344,5099.1,1
42,blue-collar,1,basic.9y,0,0,0,cellular,may,tue,80,1,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
44,services,1,high.school,0,1,0,cellular,may,tue,358,1,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
41,management,0,basic.9y,0,0,0,cellular,may,tue,381,1,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
39,blue-collar,1,basic.6y,0,1,0,cellular,may,tue,103,1,999,2,0,-1.8,92.893,-46.2,1.344,5099.1,0
30,blue-collar,0,basic.9y,0,0,1,cellular,may,tue,143,1,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
46,blue-collar,1,high.school,0,0,0,cellular,may,tue,456,1,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
36,admin.,0,high.school,0,1,0,cellular,may,tue,236,1,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
35,technician,1,professional.course,0,1,0,cellular,may,tue,206,1,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
36,admin.,0,high.school,0,1,0,cellular,may,tue,220,1,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
37,management,0,university.degree,0,1,0,cellular,may,tue,42,1,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
52,blue-collar,1,basic.6y,0,1,0,cellular,may,tue,157,2,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
53,admin.,0,high.school,0,1,0,cellular,may,tue,470,2,999,2,0,-1.8,92.893,-46.2,1.344,5099.1,0
33,admin.,1,high.school,0,1,0,cellular,may,tue,495,1,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
37,management,0,university.degree,0,0,0,cellular,may,tue,107,1,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
50,blue-collar,1,basic.4y,0,0,0,cellular,may,tue,166,2,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
34,services,1,high.school,0,0,0,cellular,may,tue,542,4,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
38,entrepreneur,1,basic.4y,0,0,0,cellular,may,tue,184,1,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
34,technician,0,professional.course,0,0,0,cellular,may,tue,1221,2,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,1
38,entrepreneur,1,basic.4y,0,1,0,cellular,may,tue,360,1,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
54,services,0,university.degree,0,1,0,cellular,may,tue,335,1,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
36,blue-collar,1,basic.9y,0,0,0,cellular,may,tue,253,3,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
40,blue-collar,1,basic.6y,0,0,0,cellular,may,tue,316,1,11,1,1,-1.8,92.893,-46.2,1.344,5099.1,0
29,admin.,0,university.degree,0,1,1,cellular,may,tue,76,1,999,2,0,-1.8,92.893,-46.2,1.344,5099.1,0
31,services,1,high.school,0,0,1,cellular,may,tue,284,3,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
29,admin.,0,university.degree,0,1,0,cellular,may,tue,90,1,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
29,admin.,0,university.degree,0,0,0,cellular,may,tue,206,1,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
34,blue-collar,1,basic.6y,0,1,0,cellular,may,tue,162,1,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
40,admin.,0,professional.course,0,1,0,cellular,may,tue,43,1,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
39,retired,0,basic.4y,0,1,1,cellular,may,tue,209,2,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
31,admin.,1,high.school,0,1,0,cellular,may,tue,387,2,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
36,technician,1,basic.9y,0,1,1,cellular,may,tue,67,1,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
39,blue-collar,1,basic.9y,0,1,0,cellular,may,tue,253,1,12,1,1,-1.8,92.893,-46.2,1.344,5099.1,0
36,entrepreneur,1,high.school,0,0,0,cellular,may,tue,179,1,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
36,entrepreneur,1,high.school,0,1,0,cellular,may,tue,283,1,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
54,management,1,university.degree,0,1,1,cellular,may,tue,198,1,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
54,management,1,university.degree,0,1,1,cellular,may,tue,552,1,999,2,0,-1.8,92.893,-46.2,1.344,5099.1,0
30,management,0,university.degree,0,1,1,cellular,may,tue,228,1,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
30,management,0,university.degree,0,0,1,cellular,may,tue,496,1,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
31,blue-collar,1,basic.9y,0,0,1,cellular,may,tue,183,1,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
33,admin.,1,basic.9y,0,1,0,cellular,may,tue,118,2,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
41,blue-collar,1,basic.6y,0,1,0,cellular,may,tue,150,2,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
34,admin.,1,university.degree,0,1,0,cellular,may,tue,442,2,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
31,blue-collar,0,basic.9y,0,1,0,cellular,may,tue,160,2,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
46,management,0,professional.course,0,0,0,cellular,may,tue,159,2,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
38,blue-collar,0,high.school,0,1,0,cellular,may,tue,334,6,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
36,technician,1,basic.9y,0,1,0,cellular,may,tue,297,2,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
26,management,0,university.degree,0,0,0,cellular,may,tue,279,2,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
49,entrepreneur,1,high.school,0,1,1,cellular,may,tue,214,3,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
34,admin.,1,university.degree,0,1,0,cellular,may,tue,122,2,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
38,technician,0,professional.course,0,1,1,cellular,may,tue,351,2,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
31,blue-collar,1,basic.9y,0,1,0,cellular,may,tue,180,3,999,2,0,-1.8,92.893,-46.2,1.344,5099.1,0
34,blue-collar,1,basic.4y,0,0,0,cellular,may,tue,211,2,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
34,blue-collar,1,basic.6y,0,0,0,cellular,may,tue,319,2,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
57,blue-collar,1,basic.4y,0,0,0,cellular,may,tue,674,2,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
39,admin.,0,professional.course,0,1,0,cellular,may,tue,209,5,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
34,technician,1,professional.course,0,1,0,cellular,may,tue,185,2,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
47,management,1,university.degree,0,1,0,cellular,may,tue,469,2,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
35,blue-collar,0,basic.9y,0,1,0,cellular,may,tue,523,1,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
46,technician,1,professional.course,0,1,0,telephone,may,tue,193,1,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
49,admin.,1,high.school,0,0,0,cellular,may,tue,104,1,6,1,1,-1.8,92.893,-46.2,1.344,5099.1,0
40,services,1,high.school,0,0,0,cellular,may,tue,74,8,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
42,technician,0,basic.6y,0,1,0,cellular,may,tue,221,1,999,2,0,-1.8,92.893,-46.2,1.344,5099.1,0
33,technician,1,professional.course,0,1,0,cellular,may,wed,199,7,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
33,admin.,1,high.school,0,0,0,cellular,may,wed,105,4,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
52,management,0,university.degree,0,0,0,cellular,may,wed,451,1,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,1
33,management,1,university.degree,0,0,0,cellular,may,wed,210,2,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
51,admin.,0,professional.course,0,0,0,cellular,may,wed,194,1,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
47,blue-collar,1,high.school,0,0,0,cellular,may,wed,327,1,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
38,blue-collar,0,basic.4y,0,0,0,cellular,may,wed,207,1,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
34,admin.,0,high.school,0,1,0,cellular,may,wed,653,1,11,1,1,-1.8,92.893,-46.2,1.334,5099.1,1
35,services,0,high.school,0,1,0,cellular,may,wed,87,1,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
31,blue-collar,1,high.school,0,1,0,cellular,may,wed,207,1,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
29,admin.,0,university.degree,0,1,0,cellular,may,wed,215,3,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
33,blue-collar,1,basic.9y,0,1,0,cellular,may,wed,293,1,11,1,1,-1.8,92.893,-46.2,1.334,5099.1,0
36,technician,1,professional.course,0,1,0,cellular,may,wed,731,1,10,1,1,-1.8,92.893,-46.2,1.334,5099.1,1
29,admin.,0,university.degree,0,0,0,cellular,may,wed,401,1,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
36,management,0,university.degree,0,1,0,cellular,may,wed,38,1,999,2,0,-1.8,92.893,-46.2,1.334,5099.1,0
50,services,0,high.school,0,0,1,cellular,may,wed,178,5,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
27,services,1,high.school,0,1,0,cellular,may,wed,152,1,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
45,housemaid,1,basic.6y,0,1,0,cellular,may,wed,236,1,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
35,admin.,1,university.degree,0,1,0,cellular,may,wed,376,2,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
54,technician,0,university.degree,0,1,0,cellular,may,wed,132,1,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
46,services,0,basic.9y,0,1,0,cellular,may,wed,403,1,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
34,admin.,0,university.degree,0,1,0,cellular,may,wed,36,1,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
57,admin.,1,high.school,0,0,0,cellular,may,wed,644,1,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
39,blue-collar,1,basic.4y,0,0,0,cellular,may,wed,272,1,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
39,blue-collar,1,professional.course,0,1,0,cellular,may,wed,177,1,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
31,blue-collar,0,high.school,0,0,0,cellular,may,wed,90,1,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
37,admin.,1,university.degree,0,0,0,cellular,may,wed,208,1,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
35,technician,1,professional.course,0,1,0,cellular,may,wed,54,2,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
36,management,1,basic.9y,0,1,0,cellular,may,wed,503,2,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
39,technician,0,professional.course,0,0,0,cellular,may,wed,174,1,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
31,blue-collar,0,high.school,0,0,0,cellular,may,wed,465,1,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
27,student,0,university.degree,0,0,0,cellular,may,wed,253,1,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
49,admin.,1,high.school,0,1,0,cellular,may,wed,115,1,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
25,admin.,0,university.degree,0,1,0,cellular,may,wed,209,1,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
35,technician,1,professional.course,0,1,1,cellular,may,wed,137,1,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
39,services,0,high.school,0,1,0,cellular,may,wed,305,1,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
48,blue-collar,1,basic.4y,0,0,0,cellular,may,wed,109,1,12,1,1,-1.8,92.893,-46.2,1.334,5099.1,0
46,services,1,basic.9y,0,0,0,cellular,may,wed,984,1,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,1
35,technician,1,professional.course,0,0,0,cellular,may,wed,339,1,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
43,management,1,university.degree,0,1,0,cellular,may,wed,124,1,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
46,services,0,basic.9y,0,0,0,cellular,may,wed,96,2,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
36,entrepreneur,1,university.degree,0,1,0,cellular,may,wed,187,1,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
33,admin.,1,high.school,0,1,0,cellular,may,wed,49,2,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
28,technician,0,professional.course,0,1,0,cellular,may,wed,244,1,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
38,blue-collar,1,basic.4y,0,0,0,cellular,may,wed,161,1,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
36,technician,0,professional.course,0,0,0,cellular,may,wed,199,1,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
39,admin.,0,university.degree,0,0,0,cellular,may,wed,68,1,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
30,admin.,0,university.degree,0,1,0,cellular,may,wed,60,1,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
50,blue-collar,1,basic.4y,0,1,0,cellular,may,wed,146,1,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
54,management,0,university.degree,0,1,1,telephone,may,wed,39,1,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
34,admin.,0,high.school,0,1,0,cellular,may,wed,78,1,12,1,1,-1.8,92.893,-46.2,1.334,5099.1,0
31,services,1,high.school,0,1,0,cellular,may,wed,611,1,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,1
53,technician,0,university.degree,0,1,0,cellular,may,wed,167,1,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
32,blue-collar,1,basic.9y,0,1,0,cellular,may,wed,211,1,10,1,1,-1.8,92.893,-46.2,1.334,5099.1,0
46,admin.,1,high.school,0,0,0,cellular,may,wed,159,1,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
33,technician,1,professional.course,0,1,0,cellular,may,wed,318,1,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
42,blue-collar,1,basic.9y,0,0,0,cellular,may,wed,51,1,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
36,blue-collar,1,basic.9y,0,1,0,cellular,may,wed,184,2,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
32,admin.,1,high.school,0,1,0,cellular,may,wed,128,1,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
36,management,1,basic.9y,0,0,0,cellular,may,wed,50,1,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
36,technician,0,university.degree,0,1,0,cellular,may,wed,317,1,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
37,services,0,high.school,0,1,0,cellular,may,wed,445,1,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,1
41,blue-collar,1,basic.6y,0,1,0,cellular,may,wed,189,2,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
34,blue-collar,1,basic.9y,0,0,0,cellular,may,wed,156,2,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
33,technician,0,professional.course,0,1,0,cellular,may,wed,519,2,999,2,0,-1.8,92.893,-46.2,1.334,5099.1,1
41,admin.,1,high.school,0,0,0,cellular,may,wed,64,1,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
31,services,1,high.school,0,1,0,cellular,may,wed,322,1,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
